"conds","fog","hail","rain","snow","thunder","tornado","temp","vis","precip","date","year","month","day","hour","minute","second","tzname"
Scattered Clouds,0,0,0,0,0,0,5.6,16.1,-9999.00,2015/04/06 21:52:00,2015,04,06,21,52,00,America/New_York
Overcast,0,0,0,0,0,0,5.6,16.1,-9999.00,2015/04/06 22:52:00,2015,04,06,22,52,00,America/New_York
Clear,0,0,0,0,0,0,6.1,16.1,-9999.00,2015/04/06 23:52:00,2015,04,06,23,52,00,America/New_York
Overcast,0,0,0,0,0,0,5.6,16.1,-9999.00,2015/04/07 00:52:00,2015,04,07,00,52,00,America/New_York
Mostly Cloudy,0,0,0,0,0,0,5.6,16.1,-9999.00,2015/04/07 01:52:00,2015,04,07,01,52,00,America/New_York
Overcast,0,0,0,0,0,0,5.6,16.1,-9999.00,2015/04/07 02:52:00,2015,04,07,02,52,00,America/New_York
Overcast,0,0,0,0,0,0,5.0,16.1,-9999.00,2015/04/07 03:52:00,2015,04,07,03,52,00,America/New_York
Overcast,0,0,0,0,0,0,4.4,16.1,-9999.00,2015/04/07 04:41:00,2015,04,07,04,41,00,America/New_York
Overcast,0,0,0,0,0,0,4.4,16.1,-9999.00,2015/04/07 04:52:00,2015,04,07,04,52,00,America/New_York
Overcast,0,0,0,0,0,0,3.9,16.1,-9999.00,2015/04/07 05:52:00,2015,04,07,05,52,00,America/New_York
Overcast,0,0,0,0,0,0,3.9,12.9,-9999.00,2015/04/07 06:52:00,2015,04,07,06,52,00,America/New_York
Overcast,0,0,0,0,0,0,4.4,12.9,-9999.00,2015/04/07 07:00:00,2015,04,07,07,00,00,America/New_York
Overcast,0,0,0,0,0,0,4.4,16.1,-9999.00,2015/04/07 07:52:00,2015,04,07,07,52,00,America/New_York
Overcast,0,0,0,0,0,0,4.4,16.1,-9999.00,2015/04/07 08:52:00,2015,04,07,08,52,00,America/New_York
Overcast,0,0,0,0,0,0,4.4,14.5,0.0,2015/04/07 09:52:00,2015,04,07,09,52,00,America/New_York
Overcast,0,0,0,0,0,0,4.4,12.9,-9999.00,2015/04/07 10:06:00,2015,04,07,10,06,00,America/New_York
Overcast,0,0,0,0,0,0,4.4,11.3,-9999.00,2015/04/07 10:52:00,2015,04,07,10,52,00,America/New_York
Light Rain,0,0,1,0,0,0,4.4,12.9,0.5,2015/04/07 11:52:00,2015,04,07,11,52,00,America/New_York
Rain,0,0,1,0,0,0,3.9,4.0,0.8,2015/04/07 12:14:00,2015,04,07,12,14,00,America/New_York
Light Rain,0,0,1,0,0,0,4.4,8.0,1.0,2015/04/07 12:22:00,2015,04,07,12,22,00,America/New_York
Light Rain,0,0,1,0,0,0,3.9,4.8,1.8,2015/04/07 12:52:00,2015,04,07,12,52,00,America/New_York
Light Rain,0,0,1,0,0,0,3.9,8.0,2.3,2015/04/07 13:52:00,2015,04,07,13,52,00,America/New_York
Light Rain,0,0,1,0,0,0,3.9,14.5,0.0,2015/04/07 14:52:00,2015,04,07,14,52,00,America/New_York
Light Rain,0,0,1,0,0,0,3.3,14.5,0.3,2015/04/07 15:52:00,2015,04,07,15,52,00,America/New_York
Overcast,0,0,0,0,0,0,3.3,11.3,0.0,2015/04/07 16:52:00,2015,04,07,16,52,00,America/New_York
Light Rain,0,0,1,0,0,0,2.8,6.4,0.3,2015/04/07 17:52:00,2015,04,07,17,52,00,America/New_York
Rain,0,0,1,0,0,0,2.8,6.4,1.0,2015/04/07 18:44:00,2015,04,07,18,44,00,America/New_York
Rain,0,0,1,0,0,0,2.8,8.0,1.3,2015/04/07 18:52:00,2015,04,07,18,52,00,America/New_York
Light Rain,0,0,1,0,0,0,2.8,9.7,0.5,2015/04/07 19:12:00,2015,04,07,19,12,00,America/New_York
Light Rain,0,0,1,0,0,0,2.8,12.9,0.5,2015/04/07 19:24:00,2015,04,07,19,24,00,America/New_York
Rain,0,0,1,0,0,0,2.8,12.9,1.0,2015/04/07 19:52:00,2015,04,07,19,52,00,America/New_York
Overcast,0,0,0,0,0,0,2.8,16.1,0.0,2015/04/07 20:52:00,2015,04,07,20,52,00,America/New_York
Overcast,0,0,0,0,0,0,2.8,16.1,-9999.00,2015/04/07 21:02:00,2015,04,07,21,02,00,America/New_York
Overcast,0,0,0,0,0,0,2.8,16.1,-9999.00,2015/04/07 21:33:00,2015,04,07,21,33,00,America/New_York
Overcast,0,0,0,0,0,0,2.8,16.1,-9999.00,2015/04/07 21:52:00,2015,04,07,21,52,00,America/New_York
Overcast,0,0,0,0,0,0,2.8,16.1,-9999.00,2015/04/07 22:52:00,2015,04,07,22,52,00,America/New_York
Overcast,0,0,0,0,0,0,3.3,16.1,-9999.00,2015/04/07 23:52:00,2015,04,07,23,52,00,America/New_York
Overcast,0,0,0,0,0,0,3.3,16.1,-9999.00,2015/04/08 00:09:00,2015,04,08,00,09,00,America/New_York
Mostly Cloudy,0,0,0,0,0,0,2.8,16.1,-9999.00,2015/04/08 00:52:00,2015,04,08,00,52,00,America/New_York
Scattered Clouds,0,0,0,0,0,0,2.8,16.1,-9999.00,2015/04/08 01:52:00,2015,04,08,01,52,00,America/New_York
Mostly Cloudy,0,0,0,0,0,0,2.8,16.1,-9999.00,2015/04/08 02:24:00,2015,04,08,02,24,00,America/New_York
Scattered Clouds,0,0,0,0,0,0,2.8,16.1,-9999.00,2015/04/08 02:52:00,2015,04,08,02,52,00,America/New_York
Partly Cloudy,0,0,0,0,0,0,1.7,16.1,-9999.00,2015/04/08 03:52:00,2015,04,08,03,52,00,America/New_York
Scattered Clouds,0,0,0,0,0,0,2.2,16.1,-9999.00,2015/04/08 04:27:00,2015,04,08,04,27,00,America/New_York
Mostly Cloudy,0,0,0,0,0,0,2.2,16.1,-9999.00,2015/04/08 04:42:00,2015,04,08,04,42,00,America/New_York
Scattered Clouds,0,0,0,0,0,0,2.2,16.1,-9999.00,2015/04/08 04:52:00,2015,04,08,04,52,00,America/New_York
Mostly Cloudy,0,0,0,0,0,0,3.0,16.1,-9999.00,2015/04/08 05:50:00,2015,04,08,05,50,00,America/New_York
Mostly Cloudy,0,0,0,0,0,0,2.8,16.1,-9999.00,2015/04/08 05:52:00,2015,04,08,05,52,00,America/New_York
Overcast,0,0,0,0,0,0,2.8,16.1,-9999.00,2015/04/08 06:52:00,2015,04,08,06,52,00,America/New_York
Scattered Clouds,0,0,0,0,0,0,3.0,16.1,-9999.00,2015/04/08 07:47:00,2015,04,08,07,47,00,America/New_York
Partly Cloudy,0,0,0,0,0,0,3.3,16.1,-9999.00,2015/04/08 07:52:00,2015,04,08,07,52,00,America/New_York
Clear,0,0,0,0,0,0,4.4,16.1,-9999.00,2015/04/08 08:52:00,2015,04,08,08,52,00,America/New_York
Scattered Clouds,0,0,0,0,0,0,5.0,16.1,-9999.00,2015/04/08 09:52:00,2015,04,08,09,52,00,America/New_York
Partly Cloudy,0,0,0,0,0,0,5.0,16.1,-9999.00,2015/04/08 10:52:00,2015,04,08,10,52,00,America/New_York
Partly Cloudy,0,0,0,0,0,0,5.6,16.1,-9999.00,2015/04/08 11:52:00,2015,04,08,11,52,00,America/New_York
Mostly Cloudy,0,0,0,0,0,0,5.6,16.1,-9999.00,2015/04/08 12:38:00,2015,04,08,12,38,00,America/New_York
Mostly Cloudy,0,0,0,0,0,0,5.0,16.1,-9999.00,2015/04/08 12:52:00,2015,04,08,12,52,00,America/New_York
Overcast,0,0,0,0,0,0,3.9,16.1,-9999.00,2015/04/08 13:52:00,2015,04,08,13,52,00,America/New_York
Overcast,0,0,0,0,0,0,3.9,16.1,-9999.00,2015/04/08 14:52:00,2015,04,08,14,52,00,America/New_York
Overcast,0,0,0,0,0,0,3.9,16.1,-9999.00,2015/04/08 15:45:00,2015,04,08,15,45,00,America/New_York
Overcast,0,0,0,0,0,0,3.9,16.1,-9999.00,2015/04/08 15:52:00,2015,04,08,15,52,00,America/New_York
Light Rain,0,0,1,0,0,0,3.9,14.5,0.0,2015/04/08 16:08:00,2015,04,08,16,08,00,America/New_York
Light Rain,0,0,1,0,0,0,3.9,16.1,0.3,2015/04/08 16:52:00,2015,04,08,16,52,00,America/New_York
Light Rain,0,0,1,0,0,0,2.8,16.1,0.3,2015/04/08 17:52:00,2015,04,08,17,52,00,America/New_York
Light Rain,0,0,1,0,0,0,2.8,16.1,0.5,2015/04/08 18:52:00,2015,04,08,18,52,00,America/New_York
Overcast,0,0,0,0,0,0,2.2,16.1,0.0,2015/04/08 19:52:00,2015,04,08,19,52,00,America/New_York
Overcast,0,0,0,0,0,0,2.2,16.1,0.0,2015/04/08 20:52:00,2015,04,08,20,52,00,America/New_York
Overcast,0,0,0,0,0,0,2.8,16.1,0.0,2015/04/08 21:52:00,2015,04,08,21,52,00,America/New_York
Light Rain,0,0,1,0,0,0,2.2,9.7,0.3,2015/04/08 22:43:00,2015,04,08,22,43,00,America/New_York
Rain,0,0,1,0,0,0,2.2,6.4,0.5,2015/04/08 22:52:00,2015,04,08,22,52,00,America/New_York
Rain,0,0,1,0,0,0,1.7,6.4,1.3,2015/04/08 23:29:00,2015,04,08,23,29,00,America/New_York
Light Rain,0,0,1,0,0,0,1.7,6.4,1.3,2015/04/08 23:41:00,2015,04,08,23,41,00,America/New_York
Light Rain,0,0,1,0,0,0,1.7,6.4,1.3,2015/04/08 23:52:00,2015,04,08,23,52,00,America/New_York
Light Rain,0,0,1,0,0,0,1.7,6.4,0.3,2015/04/09 00:52:00,2015,04,09,00,52,00,America/New_York
Rain,0,0,1,0,0,0,1.7,6.4,0.0,2015/04/09 01:05:00,2015,04,09,01,05,00,America/New_York
Rain,0,0,1,0,0,0,1.1,4.8,1.0,2015/04/09 01:37:00,2015,04,09,01,37,00,America/New_York
Rain,0,0,1,0,0,0,1.1,4.0,1.3,2015/04/09 01:44:00,2015,04,09,01,44,00,America/New_York
Rain,0,0,1,0,0,0,1.1,4.8,1.8,2015/04/09 01:52:00,2015,04,09,01,52,00,America/New_York
Light Rain,0,0,1,0,0,0,1.1,8.0,0.3,2015/04/09 02:52:00,2015,04,09,02,52,00,America/New_York
Light Rain,0,0,1,0,0,0,1.1,4.8,0.5,2015/04/09 03:52:00,2015,04,09,03,52,00,America/New_York
Light Rain,0,0,1,0,0,0,1.7,4.8,0.3,2015/04/09 04:52:00,2015,04,09,04,52,00,America/New_York
Light Rain,0,0,1,0,0,0,1.7,4.8,0.0,2015/04/09 05:52:00,2015,04,09,05,52,00,America/New_York
Light Rain,0,0,1,0,0,0,1.7,4.0,0.0,2015/04/09 06:02:00,2015,04,09,06,02,00,America/New_York
Light Rain,0,0,1,0,0,0,1.7,2.4,0.0,2015/04/09 06:41:00,2015,04,09,06,41,00,America/New_York
Light Rain,0,0,1,0,0,0,1.7,2.4,0.3,2015/04/09 06:52:00,2015,04,09,06,52,00,America/New_York
Light Rain,0,0,1,0,0,0,1.7,2.0,0.0,2015/04/09 07:52:00,2015,04,09,07,52,00,America/New_York
Light Rain,0,0,1,0,0,0,2.2,2.8,0.0,2015/04/09 08:52:00,2015,04,09,08,52,00,America/New_York
Light Rain,0,0,1,0,0,0,2.2,2.8,0.0,2015/04/09 09:24:00,2015,04,09,09,24,00,America/New_York
Light Rain,0,0,1,0,0,0,2.8,2.8,0.0,2015/04/09 09:38:00,2015,04,09,09,38,00,America/New_York
Overcast,0,0,0,0,0,0,2.2,2.8,0.0,2015/04/09 09:52:00,2015,04,09,09,52,00,America/New_York
Overcast,0,0,0,0,0,0,2.8,3.2,0.0,2015/04/09 10:01:00,2015,04,09,10,01,00,America/New_York
Overcast,0,0,0,0,0,0,2.8,2.8,0.0,2015/04/09 10:29:00,2015,04,09,10,29,00,America/New_York
Overcast,0,0,0,0,0,0,2.8,2.8,0.0,2015/04/09 10:52:00,2015,04,09,10,52,00,America/New_York
Overcast,0,0,0,0,0,0,2.8,4.0,0.0,2015/04/09 11:03:00,2015,04,09,11,03,00,America/New_York
Overcast,0,0,0,0,0,0,2.8,6.4,0.0,2015/04/09 11:12:00,2015,04,09,11,12,00,America/New_York
Overcast,0,0,0,0,0,0,2.8,6.4,0.0,2015/04/09 11:32:00,2015,04,09,11,32,00,America/New_York
Overcast,0,0,0,0,0,0,2.8,3.2,0.0,2015/04/09 11:52:00,2015,04,09,11,52,00,America/New_York
Overcast,0,0,0,0,0,0,2.8,2.4,0.0,2015/04/09 12:02:00,2015,04,09,12,02,00,America/New_York
Overcast,0,0,0,0,0,0,3.3,2.4,0.0,2015/04/09 12:34:00,2015,04,09,12,34,00,America/New_York
Light Rain,0,0,1,0,0,0,3.3,2.4,0.0,2015/04/09 12:52:00,2015,04,09,12,52,00,America/New_York
Light Rain,0,0,1,0,0,0,3.3,2.4,0.0,2015/04/09 13:52:00,2015,04,09,13,52,00,America/New_York
Overcast,0,0,0,0,0,0,3.3,3.2,0.0,2015/04/09 14:52:00,2015,04,09,14,52,00,America/New_York
Overcast,0,0,0,0,0,0,3.3,4.8,-9999.00,2015/04/09 15:03:00,2015,04,09,15,03,00,America/New_York
Overcast,0,0,0,0,0,0,3.3,3.2,-9999.00,2015/04/09 15:27:00,2015,04,09,15,27,00,America/New_York
Overcast,0,0,0,0,0,0,3.0,2.8,-9999.00,2015/04/09 15:49:00,2015,04,09,15,49,00,America/New_York
Overcast,0,0,0,0,0,0,2.8,2.8,-9999.00,2015/04/09 15:52:00,2015,04,09,15,52,00,America/New_York
Overcast,0,0,0,0,0,0,2.8,2.4,-9999.00,2015/04/09 16:52:00,2015,04,09,16,52,00,America/New_York
Overcast,0,0,0,0,0,0,2.8,2.0,-9999.00,2015/04/09 17:17:00,2015,04,09,17,17,00,America/New_York
Overcast,0,0,0,0,0,0,2.8,2.8,-9999.00,2015/04/09 17:52:00,2015,04,09,17,52,00,America/New_York
Overcast,0,0,0,0,0,0,2.8,3.2,-9999.00,2015/04/09 18:23:00,2015,04,09,18,23,00,America/New_York
Overcast,0,0,0,0,0,0,2.8,3.2,-9999.00,2015/04/09 18:52:00,2015,04,09,18,52,00,America/New_York
Overcast,0,0,0,0,0,0,2.8,4.0,-9999.00,2015/04/09 19:52:00,2015,04,09,19,52,00,America/New_York
Overcast,0,0,0,0,0,0,2.8,4.0,0.0,2015/04/09 20:52:00,2015,04,09,20,52,00,America/New_York
Overcast,0,0,0,0,0,0,2.8,4.0,-9999.00,2015/04/09 21:52:00,2015,04,09,21,52,00,America/New_York
Overcast,0,0,0,0,0,0,2.8,4.8,-9999.00,2015/04/09 22:22:00,2015,04,09,22,22,00,America/New_York
Overcast,0,0,0,0,0,0,2.8,6.4,-9999.00,2015/04/09 22:52:00,2015,04,09,22,52,00,America/New_York
Overcast,0,0,0,0,0,0,2.8,4.8,-9999.00,2015/04/09 23:52:00,2015,04,09,23,52,00,America/New_York
Overcast,0,0,0,0,0,0,2.8,3.2,-9999.00,2015/04/10 00:05:00,2015,04,10,00,05,00,America/New_York
Overcast,0,0,0,0,0,0,2.8,4.8,-9999.00,2015/04/10 00:21:00,2015,04,10,00,21,00,America/New_York
Overcast,0,0,0,0,0,0,2.8,6.4,-9999.00,2015/04/10 00:52:00,2015,04,10,00,52,00,America/New_York
Overcast,0,0,0,0,0,0,2.8,4.0,-9999.00,2015/04/10 01:14:00,2015,04,10,01,14,00,America/New_York
Overcast,0,0,0,0,0,0,2.8,4.8,-9999.00,2015/04/10 01:28:00,2015,04,10,01,28,00,America/New_York
Overcast,0,0,0,0,0,0,2.8,8.0,-9999.00,2015/04/10 01:52:00,2015,04,10,01,52,00,America/New_York
Overcast,0,0,0,0,0,0,3.3,4.0,-9999.00,2015/04/10 02:38:00,2015,04,10,02,38,00,America/New_York
Overcast,0,0,0,0,0,0,3.3,4.0,-9999.00,2015/04/10 02:52:00,2015,04,10,02,52,00,America/New_York
Overcast,0,0,0,0,0,0,3.3,2.8,-9999.00,2015/04/10 03:20:00,2015,04,10,03,20,00,America/New_York
Overcast,0,0,0,0,0,0,3.3,2.8,-9999.00,2015/04/10 03:38:00,2015,04,10,03,38,00,America/New_York
Overcast,0,0,0,0,0,0,3.3,3.2,-9999.00,2015/04/10 03:42:00,2015,04,10,03,42,00,America/New_York
Overcast,0,0,0,0,0,0,3.3,4.0,-9999.00,2015/04/10 03:52:00,2015,04,10,03,52,00,America/New_York
Overcast,0,0,0,0,0,0,3.3,4.8,-9999.00,2015/04/10 04:11:00,2015,04,10,04,11,00,America/New_York
Overcast,0,0,0,0,0,0,3.3,6.4,-9999.00,2015/04/10 04:33:00,2015,04,10,04,33,00,America/New_York
Overcast,0,0,0,0,0,0,3.3,6.4,-9999.00,2015/04/10 04:52:00,2015,04,10,04,52,00,America/New_York
Light Rain,0,0,1,0,0,0,3.9,9.7,0.0,2015/04/10 05:52:00,2015,04,10,05,52,00,America/New_York
Light Rain,0,0,1,0,0,0,3.9,2.8,0.0,2015/04/10 06:09:00,2015,04,10,06,09,00,America/New_York
Light Rain,0,0,1,0,0,0,3.9,3.2,0.0,2015/04/10 06:20:00,2015,04,10,06,20,00,America/New_York
Light Rain,0,0,1,0,0,0,3.9,1.6,0.3,2015/04/10 06:29:00,2015,04,10,06,29,00,America/New_York
Light Rain,0,0,1,0,0,0,3.9,2.0,0.3,2015/04/10 06:38:00,2015,04,10,06,38,00,America/New_York
Light Rain,0,0,1,0,0,0,3.9,2.0,0.3,2015/04/10 06:52:00,2015,04,10,06,52,00,America/New_York
Overcast,0,0,0,0,0,0,3.9,2.8,0.0,2015/04/10 07:20:00,2015,04,10,07,20,00,America/New_York
Rain,0,0,1,0,0,0,3.9,1.2,0.3,2015/04/10 07:52:00,2015,04,10,07,52,00,America/New_York
Light Rain,0,0,1,0,0,0,3.9,1.6,0.0,2015/04/10 08:01:00,2015,04,10,08,01,00,America/New_York
Fog,1,0,0,0,0,0,4.4,0.8,0.0,2015/04/10 08:10:00,2015,04,10,08,10,00,America/New_York
Rain,0,0,1,0,0,0,4.4,1.2,0.8,2015/04/10 08:52:00,2015,04,10,08,52,00,America/New_York
Light Rain,0,0,1,0,0,0,5.0,3.2,0.0,2015/04/10 09:00:00,2015,04,10,09,00,00,America/New_York
Light Rain,0,0,1,0,0,0,5.0,2.0,0.0,2015/04/10 09:18:00,2015,04,10,09,18,00,America/New_York
Light Rain,0,0,1,0,0,0,5.6,4.8,0.0,2015/04/10 09:32:00,2015,04,10,09,32,00,America/New_York
Overcast,0,0,0,0,0,0,6.1,16.1,0.0,2015/04/10 09:52:00,2015,04,10,09,52,00,America/New_York
Overcast,0,0,0,0,0,0,7.2,16.1,-9999.00,2015/04/10 10:52:00,2015,04,10,10,52,00,America/New_York
Overcast,0,0,0,0,0,0,7.8,16.1,-9999.00,2015/04/10 11:24:00,2015,04,10,11,24,00,America/New_York
Overcast,0,0,0,0,0,0,8.9,16.1,-9999.00,2015/04/10 11:52:00,2015,04,10,11,52,00,America/New_York
Overcast,0,0,0,0,0,0,9.0,2.8,-9999.00,2015/04/10 12:47:00,2015,04,10,12,47,00,America/New_York
Overcast,0,0,0,0,0,0,9.4,2.4,-9999.00,2015/04/10 12:52:00,2015,04,10,12,52,00,America/New_York
Overcast,0,0,0,0,0,0,9.4,2.0,-9999.00,2015/04/10 13:01:00,2015,04,10,13,01,00,America/New_York
Overcast,0,0,0,0,0,0,8.9,1.6,-9999.00,2015/04/10 13:52:00,2015,04,10,13,52,00,America/New_York
Overcast,0,0,0,0,0,0,8.9,1.2,-9999.00,2015/04/10 14:27:00,2015,04,10,14,27,00,America/New_York
Overcast,0,0,0,0,0,0,8.9,1.6,-9999.00,2015/04/10 14:43:00,2015,04,10,14,43,00,America/New_York
Overcast,0,0,0,0,0,0,8.9,2.0,-9999.00,2015/04/10 14:52:00,2015,04,10,14,52,00,America/New_York
Light Rain,0,0,1,0,0,0,9.4,4.0,0.0,2015/04/10 15:22:00,2015,04,10,15,22,00,America/New_York
Overcast,0,0,0,0,0,0,9.4,2.8,0.0,2015/04/10 15:52:00,2015,04,10,15,52,00,America/New_York
Overcast,0,0,0,0,0,0,10.0,1.2,-9999.00,2015/04/10 16:15:00,2015,04,10,16,15,00,America/New_York
Overcast,0,0,0,0,0,0,10.6,1.6,-9999.00,2015/04/10 16:52:00,2015,04,10,16,52,00,America/New_York
Overcast,0,0,0,0,0,0,11.1,3.2,-9999.00,2015/04/10 17:28:00,2015,04,10,17,28,00,America/New_York
Overcast,0,0,0,0,0,0,11.1,8.0,-9999.00,2015/04/10 17:42:00,2015,04,10,17,42,00,America/New_York
Overcast,0,0,0,0,0,0,11.1,8.0,-9999.00,2015/04/10 17:52:00,2015,04,10,17,52,00,America/New_York
Overcast,0,0,0,0,0,0,12.2,4.0,-9999.00,2015/04/10 18:27:00,2015,04,10,18,27,00,America/New_York
Overcast,0,0,0,0,0,0,12.2,6.4,-9999.00,2015/04/10 18:36:00,2015,04,10,18,36,00,America/New_York
Overcast,0,0,0,0,0,0,12.2,11.3,-9999.00,2015/04/10 18:52:00,2015,04,10,18,52,00,America/New_York
Overcast,0,0,0,0,0,0,12.2,16.1,-9999.00,2015/04/10 19:37:00,2015,04,10,19,37,00,America/New_York
Overcast,0,0,0,0,0,0,12.2,16.1,-9999.00,2015/04/10 19:52:00,2015,04,10,19,52,00,America/New_York
Overcast,0,0,0,0,0,0,11.7,16.1,-9999.00,2015/04/10 20:52:00,2015,04,10,20,52,00,America/New_York
Overcast,0,0,0,0,0,0,11.7,16.1,-9999.00,2015/04/10 21:52:00,2015,04,10,21,52,00,America/New_York
Overcast,0,0,0,0,0,0,11.7,16.1,-9999.00,2015/04/10 22:52:00,2015,04,10,22,52,00,America/New_York
Overcast,0,0,0,0,0,0,11.7,14.5,-9999.00,2015/04/10 23:36:00,2015,04,10,23,36,00,America/New_York
Overcast,0,0,0,0,0,0,11.7,12.9,-9999.00,2015/04/10 23:52:00,2015,04,10,23,52,00,America/New_York
Scattered Clouds,0,0,0,0,0,0,11.1,12.9,-9999.00,2015/04/11 00:40:00,2015,04,11,00,40,00,America/New_York
Clear,0,0,0,0,0,0,11.1,12.9,-9999.00,2015/04/11 00:52:00,2015,04,11,00,52,00,America/New_York
Clear,0,0,0,0,0,0,10.6,11.3,-9999.00,2015/04/11 01:52:00,2015,04,11,01,52,00,America/New_York
Clear,0,0,0,0,0,0,10.6,12.9,-9999.00,2015/04/11 02:52:00,2015,04,11,02,52,00,America/New_York
Clear,0,0,0,0,0,0,10.0,16.1,-9999.00,2015/04/11 03:52:00,2015,04,11,03,52,00,America/New_York
Clear,0,0,0,0,0,0,9.4,16.1,-9999.00,2015/04/11 04:52:00,2015,04,11,04,52,00,America/New_York
Clear,0,0,0,0,0,0,9.4,16.1,-9999.00,2015/04/11 05:52:00,2015,04,11,05,52,00,America/New_York
Clear,0,0,0,0,0,0,7.8,16.1,-9999.00,2015/04/11 06:52:00,2015,04,11,06,52,00,America/New_York
Clear,0,0,0,0,0,0,10.0,16.1,-9999.00,2015/04/11 07:52:00,2015,04,11,07,52,00,America/New_York
Clear,0,0,0,0,0,0,11.1,16.1,-9999.00,2015/04/11 08:52:00,2015,04,11,08,52,00,America/New_York
Clear,0,0,0,0,0,0,13.3,16.1,-9999.00,2015/04/11 09:52:00,2015,04,11,09,52,00,America/New_York
Partly Cloudy,0,0,0,0,0,0,13.9,16.1,-9999.00,2015/04/11 10:52:00,2015,04,11,10,52,00,America/New_York
Partly Cloudy,0,0,0,0,0,0,14.4,16.1,-9999.00,2015/04/11 11:52:00,2015,04,11,11,52,00,America/New_York
